ApplicationID,TestDate,QuantitativeScore,LogicalScore,VerbalScore,TotalScore
A04403,2024-02-17,38,14,31,83
A04404,2024-11-14,20,30,22,72
A04405,2024-09-09,32,15,34,81
A04406,2024-02-14,22,12,23,57
A04407,2024-02-01,36,26,15,77
A04408,2024-08-19,36,29,38,103
A04409,2024-05-11,20,21,27,68
A04410,2024-05-12,36,19,21,76
A04411,2024-11-22,11,28,16,55
A04412,2024-07-26,18,21,20,59
A04413,2024-12-09,22,14,13,49
A04414,2024-02-03,29,27,23,79
A04415,2023-12-22,30,11,34,75
A04416,2024-02-07,30,30,26,86
A04417,2024-04-14,23,11,29,63
A04418,2023-12-24,24,23,13,60
A04419,2024-05-04,22,18,19,59
A04420,2024-04-27,11,24,40,75
A04421,2024-04-09,32,31,14,77
A04422,2024-12-08,12,21,10,43
A04423,2024-10-25,24,35,35,94
A04424,2024-02-05,26,33,38,97
A04425,2024-09-03,18,21,23,62
A04426,2024-09-29,10,18,32,60
A04427,2024-09-03,28,18,27,73
A04428,2024-11-20,26,36,22,84
A04429,2024-02-21,34,30,11,75
A04430,2024-11-09,18,27,26,71
A04431,2024-05-10,25,37,25,87
A04432,2023-12-16,27,35,20,82
A04433,2024-09-28,27,10,40,77
A04434,2024-11-09,15,24,11,50
A04435,2024-01-19,38,35,35,108
A04436,2024-10-25,17,19,36,72
A04437,2024-01-26,31,33,38,102
A04438,2024-10-15,17,26,39,82
A04439,2024-08-13,24,19,25,68
A04440,2024-04-09,27,36,20,83
A04441,2024-04-18,21,29,40,90
A04442,2024-09-03,38,29,26,93
A04443,2024-08-28,37,13,21,71
A04444,2024-11-25,37,19,32,88
A04445,2024-11-26,33,15,20,68
A04446,2023-12-12,33,40,18,91
A04447,2024-03-20,13,28,12,53
A04448,2024-07-13,12,14,30,56
A04449,2024-10-20,32,13,10,55
A04450,2024-01-06,26,38,18,82
A04451,2024-07-17,23,31,36,90
A04452,2024-06-06,38,23,37,98
A04453,2024-01-22,12,36,29,77
A04454,2024-01-30,20,13,29,62
A04455,2024-08-10,13,30,36,79
A04456,2024-06-05,32,20,10,62
A04457,2024-06-06,11,13,24,48
A04458,2024-09-28,11,20,16,47
A04459,2024-01-22,30,24,22,76
A04460,2023-12-12,17,39,11,67
A04461,2024-09-14,31,19,31,81
A04462,2024-05-28,30,39,12,81
A04463,2024-03-22,13,20,21,54
A04464,2024-09-11,23,31,40,94
A04465,2024-11-21,33,20,33,86
A04466,2024-01-17,37,36,12,85
A04467,2024-11-17,16,10,31,57
A04468,2024-03-16,22,39,13,74
A04469,2024-10-14,40,34,21,95
A04470,2024-01-12,19,37,36,92
A04471,2024-08-13,13,39,24,76
A04472,2023-12-19,38,23,13,74
A04473,2024-11-08,24,30,30,84
A04474,2024-06-02,30,22,20,72
A04475,2024-09-04,15,22,16,53
A04476,2024-05-17,19,39,26,84
A04477,2024-08-27,31,36,37,104
A04478,2024-07-20,18,33,36,87
A04479,2024-02-05,20,28,19,67
A04480,2024-05-27,14,16,10,40
A04481,2024-08-04,34,10,22,66
A04482,2024-01-27,33,14,26,73
A04483,2024-08-17,11,10,14,35
A04484,2024-08-19,19,32,26,77
A04485,2024-06-13,18,18,14,50
A04486,2024-06-01,12,12,10,34
A04487,2024-01-08,30,29,10,69
A04488,2024-06-30,15,27,38,80
A04489,2024-01-01,13,22,24,59
A04490,2024-11-02,21,36,23,80
A04491,2024-06-11,12,32,37,81
A04492,2024-12-03,11,10,12,33
A04493,2024-07-23,29,24,25,78
A04494,2024-11-24,28,30,26,84
A04495,2024-03-27,10,11,21,42
A04496,2024-04-09,17,28,14,59
A04497,2024-02-26,12,33,36,81
A04498,2024-04-12,16,18,36,70
A04499,2023-12-12,27,21,11,59
A04500,2024-04-16,27,30,40,97
A04501,2024-04-25,10,20,11,41
A04502,2024-04-20,35,40,23,98
A04503,2024-03-31,15,11,34,60
A04504,2024-06-25,32,35,12,79
A04505,2024-05-02,16,16,29,61
A04506,2024-02-26,14,26,28,68
A04507,2024-02-01,22,32,31,85
A04508,2024-10-25,11,35,30,76
A04509,2024-07-19,35,39,28,102
A04510,2024-11-27,19,31,15,65
A04511,2024-09-19,25,17,13,55
A04512,2023-12-18,22,19,15,56
A04513,2024-04-08,27,34,29,90
A04514,2024-06-30,13,21,30,64
A04515,2024-11-19,17,24,24,65
A04516,2024-07-07,18,20,18,56
A04517,2024-06-24,22,14,15,51
A04518,2024-03-22,23,11,27,61
A04519,2024-03-03,28,35,30,93
A04520,2024-08-15,12,23,34,69
A04521,2024-02-13,37,24,30,91
A04522,2024-02-13,38,23,35,96
A04523,2024-03-25,14,27,25,66
A04524,2024-05-17,13,33,23,69
A04525,2024-09-22,10,17,16,43
A04526,2024-10-08,30,40,34,104
A04527,2024-05-05,19,17,17,53
A04528,2024-11-26,26,26,34,86
A04529,2024-04-23,16,15,10,41
A04530,2024-01-30,29,40,11,80
A04531,2024-01-30,36,19,25,80
A04532,2024-10-02,12,35,10,57
A04533,2024-04-28,39,31,16,86
A04534,2024-05-13,16,17,35,68
A04535,2024-07-11,33,36,30,99
A04536,2024-07-29,28,26,20,74
A04537,2024-10-14,27,18,13,58
A04538,2024-01-31,12,34,11,57
A04539,2024-10-19,10,36,30,76
A04540,2024-10-05,21,26,24,71
A04541,2024-02-13,13,35,10,58
A04542,2024-01-12,23,19,38,80
A04543,2024-03-24,30,20,37,87
A04544,2024-10-21,14,25,35,74
A04545,2023-12-21,26,11,33,70
A04546,2024-06-08,13,19,17,49
A04547,2024-06-15,16,20,24,60
A04548,2024-09-19,12,16,34,62
A04549,2024-12-04,13,30,33,76
A04550,2024-01-13,23,29,31,83
A04551,2024-03-04,11,36,14,61
A04552,2024-03-13,27,21,24,72
A04553,2024-03-01,22,19,36,77
A04554,2024-02-13,18,39,40,97
A04555,2024-08-02,13,33,19,65
A04556,2024-02-05,26,10,25,61
A04557,2024-06-04,32,26,36,94
A04558,2023-12-26,25,37,23,85
A04559,2024-09-11,16,17,17,50
A04560,2023-12-16,22,29,25,76
A04561,2024-09-23,29,19,36,84
A04562,2024-10-01,26,18,14,58
A04563,2024-11-16,29,21,25,75
A04564,2024-02-05,40,24,37,101
A04565,2024-08-02,37,22,22,81
A04566,2024-10-03,18,13,18,49
A04567,2024-08-15,13,14,20,47
A04568,2024-01-02,40,30,36,106
A04569,2024-06-20,20,35,16,71
A04570,2024-07-03,40,31,28,99
A04571,2024-04-09,37,30,36,103
A04572,2024-05-23,19,25,35,79
A04573,2024-02-06,21,36,27,84
A04574,2024-08-17,40,37,40,117
A04575,2024-02-07,23,27,26,76
A04576,2024-06-09,12,10,39,61
A04577,2024-05-26,16,39,13,68
A04578,2024-06-18,23,11,36,70
A04579,2024-11-09,35,35,23,93
A04580,2024-10-28,35,38,16,89
A04581,2024-10-27,36,38,23,97
A04582,2024-07-12,24,13,26,63
A04583,2024-03-27,37,31,14,82
A04584,2024-01-07,40,19,38,97
A04585,2024-08-23,14,16,30,60
A04586,2024-01-22,16,26,35,77
A04587,2024-03-10,14,23,36,73
A04588,2024-01-08,36,13,11,60
A04589,2024-04-30,22,12,19,53
A04590,2024-10-20,17,14,16,47
A04591,2024-06-10,27,16,11,54
A04592,2024-05-20,36,38,19,93
A04593,2024-02-27,17,36,20,73
A04594,2024-01-18,30,36,29,95
A04595,2024-12-01,37,28,37,102
A04596,2024-03-24,24,20,25,69
A04597,2024-03-13,25,29,18,72
A04598,2024-05-05,20,16,16,52
A04599,2024-08-12,34,40,33,107
A04600,2024-11-05,25,33,18,76
A04601,2024-11-10,12,12,30,54
A04602,2024-05-08,30,15,10,55
A04603,2024-10-13,15,21,37,73
A04604,2024-11-02,40,36,20,96
A04605,2024-05-04,21,14,25,60
A04606,2024-07-01,14,36,32,82
A04607,2024-11-09,20,10,14,44
A04608,2024-05-07,17,23,12,52
A04609,2024-07-27,30,17,36,83
A04610,2024-05-22,25,16,11,52
A04611,2024-09-13,20,16,33,69
A04612,2024-02-16,20,33,38,91
A04613,2024-01-01,18,10,18,46
A04614,2024-05-17,30,27,27,84
A04615,2024-07-20,13,28,34,75
A04616,2024-01-11,26,30,19,75
A04617,2024-02-07,11,38,13,62
A04618,2024-08-02,10,33,23,66
A04619,2024-08-02,21,26,35,82
A04620,2024-07-26,11,18,12,41
A04621,2023-12-19,21,10,22,53
A04622,2024-12-02,28,18,10,56
A04623,2024-02-29,21,25,20,66
A04624,2024-02-13,30,33,29,92
A04625,2024-06-19,17,25,12,54
A04626,2024-07-14,29,17,30,76
A04627,2024-01-01,23,26,34,83
A04628,2024-04-29,15,12,23,50
A04629,2024-06-08,36,14,30,80
A04630,2024-09-03,18,31,32,81
A04631,2024-08-23,33,38,29,100
A04632,2024-04-06,35,20,11,66
A04633,2024-03-04,19,20,30,69
A04634,2024-04-05,11,34,32,77
A04635,2024-04-26,39,11,31,81
A04636,2024-04-19,30,29,29,88
A04637,2024-08-31,38,32,31,101
A04638,2024-01-28,35,38,16,89
A04639,2024-09-01,34,29,24,87
A04640,2023-12-19,25,38,21,84
A04641,2024-11-29,11,19,37,67
A04642,2024-10-24,14,22,40,76
A04643,2024-02-12,30,35,38,103
A04644,2024-01-06,16,33,28,77
A04645,2024-10-18,37,35,24,96
A04646,2024-07-28,30,36,15,81
A04647,2024-06-30,34,28,34,96
A04648,2024-09-17,24,31,29,84
A04649,2024-06-04,36,14,22,72
A04650,2024-05-04,28,36,25,89
A04651,2024-03-17,26,29,38,93
A04652,2024-05-01,15,21,22,58
A04653,2024-09-19,40,21,14,75
A04654,2024-06-12,24,17,17,58
A04655,2024-08-06,15,32,24,71
A04656,2024-09-05,24,21,12,57
A04657,2024-08-05,38,26,30,94
A04658,2024-03-17,13,17,24,54
A04659,2024-09-23,21,22,37,80
A04660,2024-09-13,24,25,29,78
A04661,2024-09-03,14,34,10,58
A04662,2024-03-26,16,19,26,61
A04663,2024-04-03,40,32,20,92
A04664,2024-07-27,37,40,15,92
A04665,2023-12-20,30,36,26,92
A04666,2024-07-13,36,14,26,76
A04667,2024-01-04,23,31,23,77
A04668,2024-05-23,40,39,18,97
A04669,2023-12-22,20,37,29,86
A04670,2024-01-23,31,39,28,98
A04671,2024-11-04,34,18,11,63
A04672,2023-12-24,21,34,19,74
A04673,2024-07-22,18,33,39,90
A04674,2024-11-27,11,11,36,58
A04675,2024-01-12,36,29,20,85
A04676,2024-11-29,29,25,19,73
A04677,2024-10-28,29,40,31,100
A04678,2023-12-20,28,10,31,69
A04679,2024-09-06,19,10,14,43
A04680,2024-02-04,13,16,32,61
A04681,2024-08-15,39,23,21,83
A04682,2024-01-16,37,31,17,85
A04683,2024-02-07,35,14,14,63
A04684,2024-10-30,25,30,14,69
A04685,2024-11-08,10,11,39,60
A04686,2024-10-16,28,14,13,55
A04687,2024-05-04,32,25,32,89
A04688,2024-08-15,24,14,24,62
A04689,2024-12-08,10,40,33,83
A04690,2023-12-16,39,40,22,101
A04691,2024-01-18,10,18,13,41
A04692,2024-06-29,30,27,40,97
A04693,2024-04-04,39,13,28,80
A04694,2024-09-26,11,14,30,55
A04695,2024-04-20,17,28,10,55
A04696,2024-05-03,26,21,33,80
A04697,2024-07-06,10,25,29,64
A04698,2024-10-26,16,34,27,77
A04699,2024-07-28,30,38,20,88
A04700,2024-08-24,39,33,14,86
A04701,2024-07-24,38,39,40,117
A04702,2023-12-19,24,15,24,63
A04703,2023-12-25,40,24,26,90
A04704,2024-08-20,31,37,18,86
A04705,2024-10-08,15,34,17,66
A04706,2024-02-17,40,13,28,81
A04707,2024-06-05,25,25,31,81
A04708,2024-09-07,11,18,24,53
A04709,2024-01-24,37,15,37,89
A04710,2024-07-29,26,14,39,79
A04711,2024-07-03,15,25,30,70
A04712,2024-01-02,13,38,40,91
A04713,2024-04-05,32,10,11,53
A04714,2023-12-23,19,20,40,79
A04715,2024-12-02,25,35,17,77
A04716,2024-11-15,25,34,38,97
A04717,2024-01-27,16,10,22,48
A04718,2024-04-29,34,39,18,91
A04719,2024-04-25,26,19,33,78
A04720,2024-10-02,36,14,14,64
A04721,2024-05-26,27,35,10,72
A04722,2024-10-05,19,34,39,92
A04723,2024-04-12,17,10,10,37
A04724,2024-06-14,24,10,15,49
A04725,2024-10-09,13,38,23,74
A04726,2024-08-24,30,10,36,76
A04727,2024-05-26,10,30,36,76
A04728,2024-07-28,26,29,12,67
A04729,2024-08-30,23,27,11,61
A04730,2024-02-22,34,37,19,90
A04731,2024-11-27,37,36,34,107
A04732,2024-02-12,19,14,13,46
A04733,2024-01-27,30,37,37,104
A04734,2024-10-17,33,37,16,86
A04735,2024-08-05,10,38,35,83
A04736,2024-03-09,29,21,13,63
A04737,2024-07-22,19,39,31,89
A04738,2024-02-09,27,34,19,80
A04739,2024-03-14,10,26,38,74
A04740,2024-10-10,22,23,26,71
A04741,2024-09-17,32,15,36,83
A04742,2024-08-26,25,32,23,80
A04743,2024-03-27,22,32,27,81
A04744,2024-06-11,16,40,38,94
A04745,2024-10-21,17,26,36,79
A04746,2024-03-16,12,33,10,55
A04747,2024-01-12,16,15,18,49
A04748,2024-05-03,38,22,18,78
A04749,2024-10-04,11,28,32,71
A04750,2024-09-11,19,34,23,76
A04751,2024-04-21,12,38,30,80
A04752,2024-08-22,38,37,36,111
A04753,2024-06-01,35,15,11,61
A04754,2024-03-14,30,31,28,89
A04755,2024-05-17,38,25,18,81
A04756,2024-10-30,35,14,31,80
A04757,2024-02-09,37,24,31,92
A04758,2024-04-12,14,37,24,75
A04759,2024-02-16,27,34,16,77
A04760,2024-03-15,16,17,36,69
A04761,2024-08-31,37,35,27,99
A04762,2024-06-21,34,30,38,102
A04763,2024-11-14,36,35,29,100
A04764,2024-04-06,23,37,35,95
A04765,2024-10-29,32,29,34,95
A04766,2023-12-12,13,20,36,69
A04767,2024-07-19,29,14,22,65
A04768,2024-04-25,26,35,13,74
A04769,2024-06-15,30,36,21,87
A04770,2024-04-04,36,24,11,71
A04771,2024-10-25,33,12,30,75
A04772,2024-02-08,39,28,29,96
A04773,2024-08-20,33,30,13,76
A04774,2024-05-28,36,20,29,85
A04775,2024-09-24,23,31,16,70
A04776,2024-04-25,27,25,34,86
A04777,2024-09-06,34,25,39,98
A04778,2024-11-01,28,16,24,68
A04779,2024-03-31,26,24,25,75
A04780,2023-12-11,34,32,37,103
A04781,2024-07-07,31,23,10,64
A04782,2024-03-23,34,11,16,61
A04783,2024-01-24,23,21,16,60
A04784,2024-03-26,15,30,33,78
A04785,2024-11-19,35,23,17,75
A04786,2024-07-22,26,35,34,95
A04787,2023-12-26,10,31,33,74
A04788,2024-02-18,14,36,11,61
A04789,2023-12-28,19,23,31,73
A04790,2024-07-06,23,33,11,67
A04791,2024-06-14,16,16,37,69
A04792,2024-01-24,34,19,14,67
A04793,2023-12-23,12,23,11,46
A04794,2023-12-23,17,14,39,70
A04795,2024-10-03,33,18,39,90
A04796,2024-12-09,29,24,22,75
A04797,2024-08-28,26,29,10,65
A04798,2024-01-04,36,31,12,79
A04799,2024-04-13,21,15,12,48
A04800,2024-02-21,39,24,15,78
A04801,2024-06-12,33,19,34,86
A04802,2024-11-13,37,15,31,83
A04803,2024-08-12,37,12,17,66
A04804,2024-10-23,12,32,18,62
A04805,2024-11-29,25,31,35,91
A04806,2024-09-23,19,39,37,95
A04807,2024-09-02,38,24,17,79
A04808,2024-04-09,32,39,32,103
A04809,2024-11-03,11,12,29,52
A04810,2024-03-29,23,19,16,58
A04811,2024-10-17,30,13,17,60
A04812,2024-03-05,15,23,12,50
A04813,2024-01-16,24,34,22,80
A04814,2023-12-23,37,37,38,112
A04815,2024-06-27,19,16,29,64
A04816,2024-07-04,36,16,30,82
A04817,2024-06-29,26,25,21,72
A04818,2024-01-24,13,30,13,56
A04819,2024-07-11,13,13,29,55
A04820,2024-07-17,29,35,25,89
A04821,2024-05-06,34,16,12,62
A04822,2024-06-15,21,40,22,83
A04823,2024-06-15,19,15,30,64
A04824,2024-11-20,24,13,13,50
A04825,2024-10-15,17,30,39,86
A04826,2024-07-18,32,20,14,66
A04827,2024-09-29,28,22,16,66
A04828,2023-12-31,12,33,33,78
A04829,2024-04-16,28,33,15,76
A04830,2024-01-29,22,35,11,68
A04831,2024-03-25,32,40,35,107
A04832,2024-08-14,33,26,36,95
A04833,2024-11-22,25,13,10,48
A04834,2024-06-02,21,13,18,52
A04835,2024-04-26,32,39,17,88
A04836,2024-04-03,32,23,24,79
A04837,2024-09-09,25,16,18,59
A04838,2024-09-23,23,36,24,83
A04839,2024-04-12,24,34,18,76
A04840,2024-09-09,22,26,31,79
A04841,2024-01-11,14,19,27,60
A04842,2024-09-05,30,22,17,69
A04843,2024-07-10,17,39,28,84
A04844,2024-09-24,22,19,24,65
A04845,2024-06-01,30,30,11,71
A04846,2024-02-02,25,19,20,64
A04847,2024-02-28,36,34,24,94
A04848,2024-04-21,25,28,10,63
A04849,2024-09-07,22,15,31,68
A04850,2024-06-22,25,32,10,67
A04851,2024-04-30,23,32,32,87
A04852,2024-11-07,19,26,30,75
A04853,2024-08-12,35,27,16,78
A04854,2024-11-07,19,28,27,74
A04855,2024-06-14,21,30,11,62
A04856,2024-07-10,29,35,15,79
A04857,2024-08-21,28,15,39,82
A04858,2023-12-10,32,12,27,71
A04859,2024-02-05,13,26,36,75
A04860,2024-08-01,14,32,38,84
A04861,2024-02-16,16,30,24,70
A04862,2024-03-07,37,15,20,72
A04863,2024-04-07,12,34,36,82
A04864,2024-11-24,36,33,37,106
A04865,2024-06-19,33,31,33,97
A04866,2024-04-07,15,30,28,73
A04867,2024-02-03,16,33,20,69
A04868,2024-03-29,16,29,17,62
A04869,2024-12-08,22,36,20,78
A04870,2024-07-23,20,32,30,82
A04871,2024-01-30,26,28,13,67
A04872,2024-06-07,36,39,17,92
A04873,2024-05-30,33,35,15,83
A04874,2024-05-05,22,31,31,84
A04875,2024-03-10,10,32,25,67
A04876,2024-10-04,16,22,12,50
A04877,2024-03-30,10,28,12,50
A04878,2024-11-19,12,34,10,56
A04879,2024-11-08,38,22,30,90
A04880,2024-07-22,28,29,26,83
A04881,2024-05-01,32,20,30,82
A04882,2024-03-03,33,37,38,108
A04883,2024-10-31,29,28,24,81
A04884,2024-01-30,22,27,24,73
A04885,2024-09-27,37,13,26,76
A04886,2024-04-26,36,32,29,97
A04887,2024-10-24,31,30,12,73
A04888,2024-02-10,20,37,18,75
A04889,2024-01-20,36,24,14,74
A04890,2024-01-14,17,35,21,73
A04891,2024-10-18,29,29,26,84
A04892,2024-07-31,13,30,29,72
A04893,2024-05-14,30,38,13,81
A04894,2024-02-14,39,40,17,96
A04895,2024-01-02,14,33,26,73
A04896,2024-10-05,13,32,12,57
A04897,2024-06-06,40,24,15,79
A04898,2024-01-13,16,29,23,68
A04899,2024-03-14,39,28,20,87
A04900,2024-07-06,15,10,25,50
A04901,2024-02-01,28,36,18,82
A04902,2024-12-03,29,28,13,70
A04903,2024-03-29,28,35,34,97
A04904,2024-01-21,30,15,23,68
A04905,2024-02-21,10,10,35,55
A04906,2024-06-29,25,36,36,97
A04907,2024-10-01,24,21,34,79
A04908,2024-05-16,38,22,26,86
A04909,2024-09-11,35,29,21,85
A04910,2024-05-04,23,30,20,73
A04911,2024-05-11,25,14,37,76
A04912,2024-09-27,26,26,38,90
A04913,2024-10-26,17,39,17,73
A04914,2023-12-11,32,31,21,84
A04915,2024-02-08,13,39,25,77
A04916,2024-06-15,38,19,33,90
A04917,2024-08-16,38,39,16,93
A04918,2024-04-11,18,20,17,55
A04919,2024-01-04,36,14,14,64
A04920,2024-04-04,39,24,31,94
A04921,2024-07-04,28,26,12,66
A04922,2024-08-25,13,36,38,87
A04923,2024-09-30,10,27,27,64
A04924,2024-05-03,15,32,32,79
A04925,2024-02-15,37,18,21,76
A04926,2024-01-03,35,32,10,77
A04927,2024-01-08,15,18,26,59
A04928,2023-12-27,17,23,26,66
A04929,2024-02-18,18,19,20,57
A04930,2024-03-08,25,16,16,57
A04931,2024-06-16,17,34,22,73
A04932,2024-05-22,33,35,19,87
A04933,2024-01-09,10,28,34,72
A04934,2024-11-12,29,27,31,87
A04935,2024-01-12,21,16,20,57
A04936,2023-12-20,27,13,40,80
A04937,2024-04-30,29,32,18,79
A04938,2024-03-24,35,29,15,79
A04939,2024-03-30,34,10,10,54
A04940,2024-09-06,21,16,12,49
A04941,2023-12-28,37,11,31,79
A04942,2024-06-16,36,20,32,88
A04943,2023-12-22,38,26,34,98
A04944,2024-12-07,10,19,11,40
A04945,2024-02-19,15,31,20,66
A04946,2024-09-30,24,25,31,80
A04947,2024-02-08,26,40,27,93
A04948,2024-10-02,12,21,27,60
A04949,2024-11-06,13,22,12,47
A04950,2024-10-06,38,29,40,107
A04951,2024-06-03,20,20,32,72
A04952,2024-01-02,31,17,20,68
A04953,2024-10-09,39,26,15,80
A04954,2024-04-15,10,17,18,45
A04955,2024-01-04,32,33,34,99
A04956,2024-08-18,16,23,35,74
A04957,2024-02-12,40,23,30,93
A04958,2024-01-30,37,17,33,87
A04959,2024-11-12,19,32,23,74
A04960,2024-07-31,27,32,19,78
A04961,2024-08-19,37,40,40,117
A04962,2023-12-11,27,16,40,83
A04963,2024-11-23,21,33,36,90
A04964,2024-10-27,23,18,22,63
A04965,2024-05-27,16,36,21,73
A04966,2024-08-11,34,19,40,93
A04967,2024-09-25,40,37,36,113
A04968,2023-12-22,37,38,13,88
A04969,2024-08-17,16,38,33,87
A04970,2024-08-05,12,29,22,63
A04971,2023-12-22,25,18,38,81
A04972,2024-05-16,15,20,14,49
A04973,2024-08-03,35,37,34,106
A04974,2024-06-15,35,38,19,92
A04975,2023-12-10,32,32,32,96
A04976,2024-09-13,13,15,26,54
A04977,2024-05-28,37,17,16,70
A04978,2024-07-25,10,30,24,64
A04979,2023-12-15,28,38,19,85
A04980,2024-01-22,36,38,12,86
A04981,2024-03-03,28,10,27,65
A04982,2024-07-17,38,20,25,83
A04983,2023-12-24,32,36,38,106
A04984,2024-11-04,34,32,23,89
A04985,2024-11-21,25,18,39,82
A04986,2024-10-17,40,12,12,64
A04987,2024-10-21,17,13,27,57
A04988,2024-07-30,31,17,26,74
A04989,2024-12-03,21,33,18,72
A04990,2024-01-23,34,38,31,103
A04991,2024-02-23,13,21,24,58
A04992,2024-06-19,26,30,20,76
A04993,2024-04-03,38,19,40,97
A04994,2024-04-18,40,32,37,109
A04995,2024-05-20,28,39,25,92
A04996,2024-01-02,18,37,20,75
A04997,2024-07-26,34,29,39,102
A04998,2024-12-08,21,18,24,63
A04999,2024-03-23,23,36,22,81
A05000,2024-12-09,35,27,32,94
